title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,source
untitled 06 | 06.30.2014.,Kendrick Lamar ,5bBUDJUfGcG7eFy3Bf4fXv,0.85,0.524,11,-9.375,0,0.204,0.25,2.46e-06,0.114,0.686,120.004,spotify:track:5bBUDJUfGcG7eFy3Bf4fXv,https://api.spotify.com/v1/tracks/5bBUDJUfGcG7eFy3Bf4fXv,https://api.spotify.com/v1/audio-analysis/5bBUDJUfGcG7eFy3Bf4fXv,235507,4,N
Aston Martin Truck,Roddy Ricch ,2v6YwQ2wDxZW9dl48oDwQa,0.749,0.548,5,-6.223,0,0.352,0.194,0.0,0.16,0.581,153.855,spotify:track:2v6YwQ2wDxZW9dl48oDwQa,https://api.spotify.com/v1/tracks/2v6YwQ2wDxZW9dl48oDwQa,https://api.spotify.com/v1/audio-analysis/2v6YwQ2wDxZW9dl48oDwQa,180240,4,N
Been That,Meek Mill ,6sDrbRR0GHyQyOAwaqcyxZ,0.764,0.956,1,-5.246,0,0.236,0.0918,0.0,0.359,0.591,92.04,spotify:track:6sDrbRR0GHyQyOAwaqcyxZ,https://api.spotify.com/v1/tracks/6sDrbRR0GHyQyOAwaqcyxZ,https://api.spotify.com/v1/audio-analysis/6sDrbRR0GHyQyOAwaqcyxZ,174371,4,N
fOoL fOr YoU,ZAYN ,3uXsv57oUohskKcS8K54ZL,0.52,0.513,7,-7.208,1,0.0256,0.281,0.0,0.0976,0.17,77.903,spotify:track:3uXsv57oUohskKcS8K54ZL,https://api.spotify.com/v1/tracks/3uXsv57oUohskKcS8K54ZL,https://api.spotify.com/v1/audio-analysis/3uXsv57oUohskKcS8K54ZL,202213,4,N
Killed Before,Young Thug ,4uQZbXZsNw55MUFtf7I02S,0.872,0.539,2,-7.961,1,0.409,0.0283,0.0,0.128,0.0741,99.985,spotify:track:4uQZbXZsNw55MUFtf7I02S,https://api.spotify.com/v1/tracks/4uQZbXZsNw55MUFtf7I02S,https://api.spotify.com/v1/audio-analysis/4uQZbXZsNw55MUFtf7I02S,144136,4,N
Diamond Heart,Lady Gaga ,2mFDt9jp312rcyypbXu4ri,0.657,0.61,3,-5.471,0,0.0791,0.0518,2.29e-06,0.121,0.365,127.647,spotify:track:2mFDt9jp312rcyypbXu4ri,https://api.spotify.com/v1/tracks/2mFDt9jp312rcyypbXu4ri,https://api.spotify.com/v1/audio-analysis/2mFDt9jp312rcyypbXu4ri,210427,4,N
Booty,Jennifer Lopez ,3Ca24oa8tofPtGYuULHXHI,0.876,0.563,9,-6.035,0,0.171,0.16,0.0,0.365,0.711,108.045,spotify:track:3Ca24oa8tofPtGYuULHXHI,https://api.spotify.com/v1/tracks/3Ca24oa8tofPtGYuULHXHI,https://api.spotify.com/v1/audio-analysis/3Ca24oa8tofPtGYuULHXHI,146667,4,N
Who Run It (Remix) [Feat. Lil Uzi Vert],G Herbo ,6mtSito0obpQVeI6cWjYpf,0.642,0.692,6,-11.044,0,0.404,0.31,0.0,0.277,0.55,159.149,spotify:track:6mtSito0obpQVeI6cWjYpf,https://api.spotify.com/v1/tracks/6mtSito0obpQVeI6cWjYpf,https://api.spotify.com/v1/audio-analysis/6mtSito0obpQVeI6cWjYpf,168808,4,N
My Boy,Wale ,14p60PiibNloesz8pDovLI,0.707,0.6,8,-9.341,1,0.219,0.0786,0.0,0.325,0.598,75.944,spotify:track:14p60PiibNloesz8pDovLI,https://api.spotify.com/v1/tracks/14p60PiibNloesz8pDovLI,https://api.spotify.com/v1/audio-analysis/14p60PiibNloesz8pDovLI,110602,4,N
Contact,Wiz Khalifa ,0WLhJ2NBuZHuoHY8pLVHJ0,0.84,0.692,8,-5.399,1,0.0356,0.00181,0.0,0.344,0.145,100.046,spotify:track:0WLhJ2NBuZHuoHY8pLVHJ0,https://api.spotify.com/v1/tracks/0WLhJ2NBuZHuoHY8pLVHJ0,https://api.spotify.com/v1/audio-analysis/0WLhJ2NBuZHuoHY8pLVHJ0,155913,4,N
Drew Barrymore,SZA ,5L7sgpCZgrcqpgh1xM7r6V,0.577,0.523,0,-5.538,0,0.0429,0.491,0.0,0.147,0.29,134.93,spotify:track:5L7sgpCZgrcqpgh1xM7r6V,https://api.spotify.com/v1/tracks/5L7sgpCZgrcqpgh1xM7r6V,https://api.spotify.com/v1/audio-analysis/5L7sgpCZgrcqpgh1xM7r6V,231400,4,N
Need Me,Eminem ,2dzja72gQodveSpguIQGJl,0.815,0.567,10,-4.653,0,0.135,0.156,0.0,0.0884,0.732,95.034,spotify:track:2dzja72gQodveSpguIQGJl,https://api.spotify.com/v1/tracks/2dzja72gQodveSpguIQGJl,https://api.spotify.com/v1/audio-analysis/2dzja72gQodveSpguIQGJl,151641,4,N
XanaX Damage,Future ,4vaxvNDaLSoD36iZX515ug,0.821,0.434,10,-9.194,0,0.118,0.434,0.0,0.128,0.241,120.012,spotify:track:4vaxvNDaLSoD36iZX515ug,https://api.spotify.com/v1/tracks/4vaxvNDaLSoD36iZX515ug,https://api.spotify.com/v1/audio-analysis/4vaxvNDaLSoD36iZX515ug,187173,4,N
"Ladies, Ladies, Ladies",Dreamville ,1KbCc89SxYma4BnBChkJBs,0.525,0.725,7,-5.318,1,0.629,0.529,0.0,0.598,0.693,175.63,spotify:track:1KbCc89SxYma4BnBChkJBs,https://api.spotify.com/v1/tracks/1KbCc89SxYma4BnBChkJBs,https://api.spotify.com/v1/audio-analysis/1KbCc89SxYma4BnBChkJBs,210467,4,N
Lockdown,Anderson .Paak ,7HtNRW16rKIWHaHIoRWUbw,0.842,0.425,1,-8.467,1,0.371,0.305,0.0,0.0764,0.679,100.098,spotify:track:7HtNRW16rKIWHaHIoRWUbw,https://api.spotify.com/v1/tracks/7HtNRW16rKIWHaHIoRWUbw,https://api.spotify.com/v1/audio-analysis/7HtNRW16rKIWHaHIoRWUbw,267040,4,N
Perm,Bruno Mars ,55h7vJchibLdUkxdlX3fK7,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,spotify:track:55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/tracks/55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/audio-analysis/55h7vJchibLdUkxdlX3fK7,178560,4,N
Freak N You,DJ Khaled ,03ors2yYO1nKclP9OEEgwQ,0.656,0.772,10,-5.238,0,0.138,0.00434,3.9e-05,0.29,0.523,91.011,spotify:track:03ors2yYO1nKclP9OEEgwQ,https://api.spotify.com/v1/tracks/03ors2yYO1nKclP9OEEgwQ,https://api.spotify.com/v1/audio-analysis/03ors2yYO1nKclP9OEEgwQ,186360,4,N
Double Trouble (Quavo feat. Meek Mill),Quality Control ,7jdKjf1lZnJ0m5ZBZnJ2ZF,0.868,0.661,2,-3.67,1,0.233,0.0769,7.33e-06,0.114,0.482,165.02,spotify:track:7jdKjf1lZnJ0m5ZBZnJ2ZF,https://api.spotify.com/v1/tracks/7jdKjf1lZnJ0m5ZBZnJ2ZF,https://api.spotify.com/v1/audio-analysis/7jdKjf1lZnJ0m5ZBZnJ2ZF,176911,4,N
In Control,YoungBoy Never Broke Again ,1mJEktlt9167EeJ6554kQ2,0.486,0.76,1,-4.875,1,0.299,0.11,0.0,0.146,0.779,169.928,spotify:track:1mJEktlt9167EeJ6554kQ2,https://api.spotify.com/v1/tracks/1mJEktlt9167EeJ6554kQ2,https://api.spotify.com/v1/audio-analysis/1mJEktlt9167EeJ6554kQ2,181437,4,N
Move On,Lil Tjay ,7befvdUZ4gpr4SKQpzW8d5,0.609,0.744,7,-5.419,1,0.0355,0.291,0.0,0.364,0.319,129.989,spotify:track:7befvdUZ4gpr4SKQpzW8d5,https://api.spotify.com/v1/tracks/7befvdUZ4gpr4SKQpzW8d5,https://api.spotify.com/v1/audio-analysis/7befvdUZ4gpr4SKQpzW8d5,177488,3,N
Wild Flower,RM ,13oTOJu0H7IBqvUKUvNKrc,0.786,0.586,10,-7.392,1,0.0619,0.37,0.268,0.282,0.961,94.972,spotify:track:13oTOJu0H7IBqvUKUvNKrc,https://api.spotify.com/v1/tracks/13oTOJu0H7IBqvUKUvNKrc,https://api.spotify.com/v1/audio-analysis/13oTOJu0H7IBqvUKUvNKrc,321632,4,N
One More Light,Linkin Park ,1r8qywTSOGQvFxQnzcyiBj,0.254,0.298,8,-12.873,1,0.0334,0.644,4.33e-05,0.985,0.0883,168.253,spotify:track:1r8qywTSOGQvFxQnzcyiBj,https://api.spotify.com/v1/tracks/1r8qywTSOGQvFxQnzcyiBj,https://api.spotify.com/v1/audio-analysis/1r8qywTSOGQvFxQnzcyiBj,259387,4,N
MOTW,Gunna ,7Js4UNE6wk7Ae6r9r7t9fH,0.869,0.568,11,-7.631,0,0.104,0.0759,0.00344,0.101,0.394,111.994,spotify:track:7Js4UNE6wk7Ae6r9r7t9fH,https://api.spotify.com/v1/tracks/7Js4UNE6wk7Ae6r9r7t9fH,https://api.spotify.com/v1/audio-analysis/7Js4UNE6wk7Ae6r9r7t9fH,152680,4,N
PILL BREAKER,Trippie Redd ,7opVBpTJKLv4lOjVKBCTKW,0.527,0.79,2,-6.268,1,0.0788,0.016,0.0,0.37,0.236,153.034,spotify:track:7opVBpTJKLv4lOjVKBCTKW,https://api.spotify.com/v1/tracks/7opVBpTJKLv4lOjVKBCTKW,https://api.spotify.com/v1/audio-analysis/7opVBpTJKLv4lOjVKBCTKW,177059,3,N
Don't Be A Fool,Shawn Mendes ,6RGh0LzwNcYNWYCdNJwHvG,0.473,0.339,11,-6.039,0,0.0364,0.596,0.0,0.103,0.265,175.264,spotify:track:6RGh0LzwNcYNWYCdNJwHvG,https://api.spotify.com/v1/tracks/6RGh0LzwNcYNWYCdNJwHvG,https://api.spotify.com/v1/audio-analysis/6RGh0LzwNcYNWYCdNJwHvG,215773,3,N
Bought A Bad Bitch,Future ,2SgvJW8CRVNWPgaEpvtXP3,0.761,0.765,6,-2.209,1,0.0481,0.0147,0.000628,0.11,0.683,99.013,spotify:track:2SgvJW8CRVNWPgaEpvtXP3,https://api.spotify.com/v1/tracks/2SgvJW8CRVNWPgaEpvtXP3,https://api.spotify.com/v1/audio-analysis/2SgvJW8CRVNWPgaEpvtXP3,186667,4,N
AM,Nio Garcia ,2dNhNlpZAtV4lwAFW45LIv,0.83,0.517,6,-6.416,0,0.333,0.399,8.95e-05,0.0916,0.616,171.959,spotify:track:2dNhNlpZAtV4lwAFW45LIv,https://api.spotify.com/v1/tracks/2dNhNlpZAtV4lwAFW45LIv,https://api.spotify.com/v1/audio-analysis/2dNhNlpZAtV4lwAFW45LIv,182496,4,N
So It Goes...,Taylor Swift ,0EA2RhRHL4KWeNa7JfD1Yw,0.576,0.556,0,-6.474,1,0.231,0.812,0.125,0.0943,0.294,148.173,spotify:track:0EA2RhRHL4KWeNa7JfD1Yw,https://api.spotify.com/v1/tracks/0EA2RhRHL4KWeNa7JfD1Yw,https://api.spotify.com/v1/audio-analysis/0EA2RhRHL4KWeNa7JfD1Yw,312960,4,N
Psycho Killer  2005 Remastered Version,Talking Heads ,7dSCxR4LqkmxoBrq9MzVSD,0.721,0.401,2,-12.139,1,0.0661,0.0586,0.00259,0.122,0.944,123.384,spotify:track:7dSCxR4LqkmxoBrq9MzVSD,https://api.spotify.com/v1/tracks/7dSCxR4LqkmxoBrq9MzVSD,https://api.spotify.com/v1/audio-analysis/7dSCxR4LqkmxoBrq9MzVSD,260507,4,N
Status,NAV ,3i9kWYmrQNEC69zjhCUWs1,0.951,0.72,6,-4.467,1,0.302,0.0406,0.0,0.0998,0.687,134.033,spotify:track:3i9kWYmrQNEC69zjhCUWs1,https://api.spotify.com/v1/tracks/3i9kWYmrQNEC69zjhCUWs1,https://api.spotify.com/v1/audio-analysis/3i9kWYmrQNEC69zjhCUWs1,174367,4,N
What Child Is This,Vince Guaraldi Trio ,1gre97sZKh85kutK8JO2kw,0.435,0.276,5,-16.636,0,0.033,0.836,0.958,0.216,0.585,85.899,spotify:track:1gre97sZKh85kutK8JO2kw,https://api.spotify.com/v1/tracks/1gre97sZKh85kutK8JO2kw,https://api.spotify.com/v1/audio-analysis/1gre97sZKh85kutK8JO2kw,144454,4,N
Santa Baby,Eartha Kitt ,1foCxQtxBweJtZmdxhEHVO,0.7,0.139,8,-12.346,1,0.0607,0.902,0.0,0.185,0.49,84.485,spotify:track:1foCxQtxBweJtZmdxhEHVO,https://api.spotify.com/v1/tracks/1foCxQtxBweJtZmdxhEHVO,https://api.spotify.com/v1/audio-analysis/1foCxQtxBweJtZmdxhEHVO,206067,4,N
LIKE ME,Future ,2P1oNlBGmFudn3ZyUrj7hJ,0.804,0.375,1,-12.951,1,0.312,0.244,0.0,0.0954,0.687,123.958,spotify:track:2P1oNlBGmFudn3ZyUrj7hJ,https://api.spotify.com/v1/tracks/2P1oNlBGmFudn3ZyUrj7hJ,https://api.spotify.com/v1/audio-analysis/2P1oNlBGmFudn3ZyUrj7hJ,116133,4,N
Sugar  Remix,Maroon 5 ,2iuZJX9X9P0GKaE93xcPjk,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,spotify:track:2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,235493,4,N
The Rumbling,SiM ,0KCSJzsQVxkloxoT7dyrqV,0.408,0.875,8,-1.536,1,0.0546,1.68e-05,0.000101,0.264,0.646,144.975,spotify:track:0KCSJzsQVxkloxoT7dyrqV,https://api.spotify.com/v1/tracks/0KCSJzsQVxkloxoT7dyrqV,https://api.spotify.com/v1/audio-analysis/0KCSJzsQVxkloxoT7dyrqV,90266,4,N
5 Hooks,Logic ,0yvRZsDZiz1zJBsjdYugMC,0.429,0.838,4,-4.139,0,0.307,0.126,0.0,0.426,0.614,80.764,spotify:track:0yvRZsDZiz1zJBsjdYugMC,https://api.spotify.com/v1/tracks/0yvRZsDZiz1zJBsjdYugMC,https://api.spotify.com/v1/audio-analysis/0yvRZsDZiz1zJBsjdYugMC,232921,4,N
Bad Girls,MKTO ,0mtmrbRFsectINNpHdDkUQ,0.699,0.761,10,-4.337,1,0.0457,0.0466,0.0,0.107,0.443,120.044,spotify:track:0mtmrbRFsectINNpHdDkUQ,https://api.spotify.com/v1/tracks/0mtmrbRFsectINNpHdDkUQ,https://api.spotify.com/v1/audio-analysis/0mtmrbRFsectINNpHdDkUQ,250747,4,N
Onna Come Up,Lil Eazzyy ,05WPbN0RZeYj62c4VGpldv,0.679,0.794,1,-3.985,1,0.296,0.339,1.65e-05,0.113,0.698,150.067,spotify:track:05WPbN0RZeYj62c4VGpldv,https://api.spotify.com/v1/tracks/05WPbN0RZeYj62c4VGpldv,https://api.spotify.com/v1/audio-analysis/05WPbN0RZeYj62c4VGpldv,175729,4,N
Slippin',DMX ,3IpLbnNWmuafbBCY3yUFPB,0.689,0.445,1,-11.453,1,0.0603,0.179,8.65e-06,0.323,0.446,89.01,spotify:track:3IpLbnNWmuafbBCY3yUFPB,https://api.spotify.com/v1/tracks/3IpLbnNWmuafbBCY3yUFPB,https://api.spotify.com/v1/audio-analysis/3IpLbnNWmuafbBCY3yUFPB,315600,4,N
Everybody Business,Kehlani ,4czXQMcajwLwcnqQhtVVek,0.449,0.698,2,-3.698,1,0.158,0.517,0.0,0.136,0.443,81.381,spotify:track:4czXQMcajwLwcnqQhtVVek,https://api.spotify.com/v1/tracks/4czXQMcajwLwcnqQhtVVek,https://api.spotify.com/v1/audio-analysis/4czXQMcajwLwcnqQhtVVek,165009,3,N
Trophies,Young Money ,1EBSSovKw4KZWsQPxKxYAD,0.754,0.694,2,-7.552,1,0.404,0.169,0.0,0.137,0.231,143.956,spotify:track:1EBSSovKw4KZWsQPxKxYAD,https://api.spotify.com/v1/tracks/1EBSSovKw4KZWsQPxKxYAD,https://api.spotify.com/v1/audio-analysis/1EBSSovKw4KZWsQPxKxYAD,188320,4,N
Wanna Be That Song,Brett Eldredge ,2c89usk8fX0gMC4sfUHevM,0.518,0.686,9,-4.911,1,0.0313,0.114,0.0,0.114,0.337,144.064,spotify:track:2c89usk8fX0gMC4sfUHevM,https://api.spotify.com/v1/tracks/2c89usk8fX0gMC4sfUHevM,https://api.spotify.com/v1/audio-analysis/2c89usk8fX0gMC4sfUHevM,236227,4,N
Need A Boat,Morgan Wallen ,3TRGawrLMx6PcJ0U0cDVqX,0.54,0.896,9,-6.286,1,0.0333,0.0998,0.0,0.267,0.963,160.034,spotify:track:3TRGawrLMx6PcJ0U0cDVqX,https://api.spotify.com/v1/tracks/3TRGawrLMx6PcJ0U0cDVqX,https://api.spotify.com/v1/audio-analysis/3TRGawrLMx6PcJ0U0cDVqX,185867,4,N
Alfred  Outro,Eminem ,0UtAEonU5MhbGljzcaa5Kx,0.547,0.237,6,-14.514,1,0.0591,0.177,0.0,0.217,0.0388,72.215,spotify:track:0UtAEonU5MhbGljzcaa5Kx,https://api.spotify.com/v1/tracks/0UtAEonU5MhbGljzcaa5Kx,https://api.spotify.com/v1/audio-analysis/0UtAEonU5MhbGljzcaa5Kx,39200,4,N
Live Young Die Free,FLETCHER ,1UmFLqmTmgHoSyvss6Q7gw,0.587,0.873,2,-4.395,1,0.0693,0.11,0.00339,0.236,0.52,169.971,spotify:track:1UmFLqmTmgHoSyvss6Q7gw,https://api.spotify.com/v1/tracks/1UmFLqmTmgHoSyvss6Q7gw,https://api.spotify.com/v1/audio-analysis/1UmFLqmTmgHoSyvss6Q7gw,133227,4,N
Already Won,Rod Wave ,5ie5OPdaP9fivYaKcjwKF1,0.596,0.545,3,-6.911,0,0.0368,0.703,0.0,0.0811,0.0923,82.07,spotify:track:5ie5OPdaP9fivYaKcjwKF1,https://api.spotify.com/v1/tracks/5ie5OPdaP9fivYaKcjwKF1,https://api.spotify.com/v1/audio-analysis/5ie5OPdaP9fivYaKcjwKF1,191159,4,N
SUGA's Interlude,Halsey ,5a0nHa7F4S9hb0Zi0zLS8w,0.55,0.732,0,-6.88,1,0.105,0.0864,0.0,0.0425,0.246,153.836,spotify:track:5a0nHa7F4S9hb0Zi0zLS8w,https://api.spotify.com/v1/tracks/5a0nHa7F4S9hb0Zi0zLS8w,https://api.spotify.com/v1/audio-analysis/5a0nHa7F4S9hb0Zi0zLS8w,138205,4,N
Eminem Speaks,Juice WRLD ,0VP0nBEk9KFKqTfWC3kXY4,0.629,0.204,9,-20.065,0,0.882,0.932,0.0,0.237,0.653,106.036,spotify:track:0VP0nBEk9KFKqTfWC3kXY4,https://api.spotify.com/v1/tracks/0VP0nBEk9KFKqTfWC3kXY4,https://api.spotify.com/v1/audio-analysis/0VP0nBEk9KFKqTfWC3kXY4,133251,4,N
16 Lines,Lil Peep ,2qhcnD5cbaUj7DwuoKVul1,0.634,0.548,0,-12.545,1,0.15,0.81,7.26e-05,0.152,0.367,137.623,spotify:track:2qhcnD5cbaUj7DwuoKVul1,https://api.spotify.com/v1/tracks/2qhcnD5cbaUj7DwuoKVul1,https://api.spotify.com/v1/audio-analysis/2qhcnD5cbaUj7DwuoKVul1,154816,4,N
Higher Higher,Justin Timberlake ,19UB6ELOyXcerR3ilHe2Kl,0.587,0.232,6,-22.184,0,0.0539,0.979,0.865,0.0985,0.149,180.018,spotify:track:19UB6ELOyXcerR3ilHe2Kl,https://api.spotify.com/v1/tracks/19UB6ELOyXcerR3ilHe2Kl,https://api.spotify.com/v1/audio-analysis/19UB6ELOyXcerR3ilHe2Kl,267913,4,N
True Colors,Zedd ,2ISSQPb9LHHiV6ng2NXosL,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,spotify:track:2ISSQPb9LHHiV6ng2NXosL,https://api.spotify.com/v1/tracks/2ISSQPb9LHHiV6ng2NXosL,https://api.spotify.com/v1/audio-analysis/2ISSQPb9LHHiV6ng2NXosL,218293,4,N
Hatchback,Cochise ,12hVQgYR254ZziANtiKVWQ,0.734,0.692,2,-6.227,0,0.0555,0.0221,0.0,0.224,0.348,77.994,spotify:track:12hVQgYR254ZziANtiKVWQ,https://api.spotify.com/v1/tracks/12hVQgYR254ZziANtiKVWQ,https://api.spotify.com/v1/audio-analysis/12hVQgYR254ZziANtiKVWQ,149145,4,N
Drinkin' Too Much,Sam Hunt ,3HGnIIdHYIbkowzLk8UHbE,0.678,0.528,10,-7.317,1,0.0551,0.289,0.0,0.0734,0.614,79.018,spotify:track:3HGnIIdHYIbkowzLk8UHbE,https://api.spotify.com/v1/tracks/3HGnIIdHYIbkowzLk8UHbE,https://api.spotify.com/v1/audio-analysis/3HGnIIdHYIbkowzLk8UHbE,194545,4,N
Changing,John Mayer ,2jdAk8ATWIL3dwT47XpRfu,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,spotify:track:2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/audio-analysis/2jdAk8ATWIL3dwT47XpRfu,242000,5,N
Everybody (Backstreet's Back),Backstreet Boys ,5WTxbyWTpoqhdxEN2szOnl,0.792,0.81,10,-5.198,0,0.0368,0.00609,0.000153,0.224,0.509,108.054,spotify:track:5WTxbyWTpoqhdxEN2szOnl,https://api.spotify.com/v1/tracks/5WTxbyWTpoqhdxEN2szOnl,https://api.spotify.com/v1/audio-analysis/5WTxbyWTpoqhdxEN2szOnl,287293,4,N
Boy Back,Young Thug ,2ilrVCGV4KqBZOY3merjON,0.828,0.698,1,-3.808,1,0.137,0.262,0.0,0.089,0.732,131.9,spotify:track:2ilrVCGV4KqBZOY3merjON,https://api.spotify.com/v1/tracks/2ilrVCGV4KqBZOY3merjON,https://api.spotify.com/v1/audio-analysis/2ilrVCGV4KqBZOY3merjON,198505,4,N
"Hey, Ma",Bon Iver ,0Uhnzk5zI46IRlQ04LNOtc,0.791,0.666,8,-5.484,1,0.341,0.0256,6.33e-06,0.0796,0.938,90.345,spotify:track:0Uhnzk5zI46IRlQ04LNOtc,https://api.spotify.com/v1/tracks/0Uhnzk5zI46IRlQ04LNOtc,https://api.spotify.com/v1/audio-analysis/0Uhnzk5zI46IRlQ04LNOtc,232533,4,N
Make Love,Gucci Mane ,2KlDzyTJVmOlH1sVTuPcSF,0.971,0.548,11,-6.82,1,0.154,0.00529,0.00155,0.11,0.183,129.994,spotify:track:2KlDzyTJVmOlH1sVTuPcSF,https://api.spotify.com/v1/tracks/2KlDzyTJVmOlH1sVTuPcSF,https://api.spotify.com/v1/audio-analysis/2KlDzyTJVmOlH1sVTuPcSF,302057,4,N
The Tradition,Halsey ,29M7HNOnZybnUvDbhSlf24,0.389,0.261,9,-7.606,0,0.0317,0.781,0.0,0.111,0.24,154.507,spotify:track:29M7HNOnZybnUvDbhSlf24,https://api.spotify.com/v1/tracks/29M7HNOnZybnUvDbhSlf24,https://api.spotify.com/v1/audio-analysis/29M7HNOnZybnUvDbhSlf24,226373,3,N
let you,iann dior ,7FCHDXa579YivyHrsxixRp,0.598,0.838,7,-5.513,0,0.0881,0.262,0.0,0.122,0.704,170.191,spotify:track:7FCHDXa579YivyHrsxixRp,https://api.spotify.com/v1/tracks/7FCHDXa579YivyHrsxixRp,https://api.spotify.com/v1/audio-analysis/7FCHDXa579YivyHrsxixRp,151733,4,N
Reanimator,Joji ,18CK4TdFJhPYQtUX2fq8D8,0.331,0.419,10,-9.351,0,0.0403,0.435,0.74,0.108,0.138,120.981,spotify:track:18CK4TdFJhPYQtUX2fq8D8,https://api.spotify.com/v1/tracks/18CK4TdFJhPYQtUX2fq8D8,https://api.spotify.com/v1/audio-analysis/18CK4TdFJhPYQtUX2fq8D8,183256,4,N
Euphoria,Don Toliver ,30XBkzzcubUJLANeXM4D0C,0.375,0.133,0,-10.624,0,0.0352,0.651,0.0,0.0695,0.192,131.721,spotify:track:30XBkzzcubUJLANeXM4D0C,https://api.spotify.com/v1/tracks/30XBkzzcubUJLANeXM4D0C,https://api.spotify.com/v1/audio-analysis/30XBkzzcubUJLANeXM4D0C,187944,4,N
Slave,Logic ,3SrUV8pxnW1QhMbbwegpwG,0.83,0.707,4,-7.426,0,0.048,0.0445,1.87e-05,0.144,0.255,122.986,spotify:track:3SrUV8pxnW1QhMbbwegpwG,https://api.spotify.com/v1/tracks/3SrUV8pxnW1QhMbbwegpwG,https://api.spotify.com/v1/audio-analysis/3SrUV8pxnW1QhMbbwegpwG,179640,4,N
We Wish You A Merry Christmas,John Denver ,3tvudG4bOFn7hgds6KdpKp,0.113,0.255,5,-19.854,1,0.046,0.921,0.524,0.54,0.0954,78.461,spotify:track:3tvudG4bOFn7hgds6KdpKp,https://api.spotify.com/v1/tracks/3tvudG4bOFn7hgds6KdpKp,https://api.spotify.com/v1/audio-analysis/3tvudG4bOFn7hgds6KdpKp,162160,5,N
1000 Doves,Lady Gaga ,4Qc8LGqfaOQtWoqNjRumUI,0.66,0.536,7,-8.925,1,0.0418,0.000474,0.928,0.337,0.379,129.003,spotify:track:4Qc8LGqfaOQtWoqNjRumUI,https://api.spotify.com/v1/tracks/4Qc8LGqfaOQtWoqNjRumUI,https://api.spotify.com/v1/audio-analysis/4Qc8LGqfaOQtWoqNjRumUI,305167,4,N
Caught Up In The Country,Rodney Atkins ,2BgunkkepMPFpArQj1Dx5s,0.603,0.807,7,-6.999,1,0.045,0.0123,0.0,0.539,0.685,124.099,spotify:track:2BgunkkepMPFpArQj1Dx5s,https://api.spotify.com/v1/tracks/2BgunkkepMPFpArQj1Dx5s,https://api.spotify.com/v1/audio-analysis/2BgunkkepMPFpArQj1Dx5s,160991,4,N
Gold,Imagine Dragons ,3pgDkYNYH7hMCl5Njib24j,0.416,0.459,9,-6.814,0,0.0317,0.0801,0.00653,0.0551,0.286,164.929,spotify:track:3pgDkYNYH7hMCl5Njib24j,https://api.spotify.com/v1/tracks/3pgDkYNYH7hMCl5Njib24j,https://api.spotify.com/v1/audio-analysis/3pgDkYNYH7hMCl5Njib24j,216813,3,N
The Christmas List,Peggy Lee ,3gUfbszis7qH91BI14iOpX,0.659,0.108,7,-18.02,1,0.0452,0.886,0.0,0.47,0.512,122.467,spotify:track:3gUfbszis7qH91BI14iOpX,https://api.spotify.com/v1/tracks/3gUfbszis7qH91BI14iOpX,https://api.spotify.com/v1/audio-analysis/3gUfbszis7qH91BI14iOpX,159627,4,N
Dancing With Our Hands Tied,Taylor Swift ,6P8j2SqbXOeaCvXh1ZXwWT,0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,spotify:track:6P8j2SqbXOeaCvXh1ZXwWT,https://api.spotify.com/v1/tracks/6P8j2SqbXOeaCvXh1ZXwWT,https://api.spotify.com/v1/audio-analysis/6P8j2SqbXOeaCvXh1ZXwWT,211507,4,N
Day Before,Young Thug ,2dXlCn11nbh2Lw4a5C87Gd,0.644,0.403,0,-12.764,1,0.335,0.82,0.0,0.216,0.73,182.224,spotify:track:2dXlCn11nbh2Lw4a5C87Gd,https://api.spotify.com/v1/tracks/2dXlCn11nbh2Lw4a5C87Gd,https://api.spotify.com/v1/audio-analysis/2dXlCn11nbh2Lw4a5C87Gd,135584,4,N
TiO,ZAYN ,1PVSKhEXhqwcBGvvsvZFyv,0.619,0.645,1,-5.264,0,0.0434,0.0481,0.0,0.228,0.222,97.648,spotify:track:1PVSKhEXhqwcBGvvsvZFyv,https://api.spotify.com/v1/tracks/1PVSKhEXhqwcBGvvsvZFyv,https://api.spotify.com/v1/audio-analysis/1PVSKhEXhqwcBGvvsvZFyv,178693,4,N
