title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,source
Tic,Helmet,0z25tUQgEI4cIyNZ1TgWig,0.311,0.814,9,-9.272,1,0.0545,6.74e-05,0.00534,0.198,0.731,160.303,spotify:track:0z25tUQgEI4cIyNZ1TgWig,https://api.spotify.com/v1/tracks/0z25tUQgEI4cIyNZ1TgWig,https://api.spotify.com/v1/audio-analysis/0z25tUQgEI4cIyNZ1TgWig,236400,4,N
Zap Zap,Dynamite Deluxe,7fQF7jToXjt6EDAKpHFd94,0.481,0.951,2,-5.175,0,0.106,0.0275,0.0578,0.582,0.531,118.837,spotify:track:7fQF7jToXjt6EDAKpHFd94,https://api.spotify.com/v1/tracks/7fQF7jToXjt6EDAKpHFd94,https://api.spotify.com/v1/audio-analysis/7fQF7jToXjt6EDAKpHFd94,150240,4,N
Morning Has Broken,Bill Murk,5y8d8RHvxb0KiTa9Nq0xWp,0.443,0.365,7,-11.829,1,0.0315,0.592,0.00484,0.0886,0.398,133.156,spotify:track:5y8d8RHvxb0KiTa9Nq0xWp,https://api.spotify.com/v1/tracks/5y8d8RHvxb0KiTa9Nq0xWp,https://api.spotify.com/v1/audio-analysis/5y8d8RHvxb0KiTa9Nq0xWp,199453,3,N
Rendezvous - Ich hab' Dich seit langem nicht gesehen,Jawoll,6SdQfCiVae1EXK1pQ6b92o,0.726,0.556,7,-8.481,1,0.206,0.0754,1.42e-05,0.392,0.664,89.034,spotify:track:6SdQfCiVae1EXK1pQ6b92o,https://api.spotify.com/v1/tracks/6SdQfCiVae1EXK1pQ6b92o,https://api.spotify.com/v1/audio-analysis/6SdQfCiVae1EXK1pQ6b92o,113287,4,N
The Beautiful Shepherdess of Arcadia,The Baltimore Consort,0whBlFjvsePcmtFPf5aWju,0.103,0.0299,2,-28.076,1,0.045,0.979,0.569,0.0913,0.0423,86.827,spotify:track:0whBlFjvsePcmtFPf5aWju,https://api.spotify.com/v1/tracks/0whBlFjvsePcmtFPf5aWju,https://api.spotify.com/v1/audio-analysis/0whBlFjvsePcmtFPf5aWju,189053,4,N
Overdrive,Foo Fighters,5WjKzP0MY4COScm6VPrLqU,0.369,0.776,7,-6.188,1,0.0468,0.00474,0.0957,0.0805,0.0924,149.07,spotify:track:5WjKzP0MY4COScm6VPrLqU,https://api.spotify.com/v1/tracks/5WjKzP0MY4COScm6VPrLqU,https://api.spotify.com/v1/audio-analysis/5WjKzP0MY4COScm6VPrLqU,194933,4,N
Visitando ZabelAa,Sivuca & ClAPS Brasil,389tua6yQJ21GBDd7xbcSf,0.552,0.511,7,-11.188,1,0.0427,0.862,0.867,0.637,0.687,85.546,spotify:track:389tua6yQJ21GBDd7xbcSf,https://api.spotify.com/v1/tracks/389tua6yQJ21GBDd7xbcSf,https://api.spotify.com/v1/audio-analysis/389tua6yQJ21GBDd7xbcSf,186840,4,N
She Made My Blood Run Cold,Rod Piazza & The Mighty Flyers,2mxEApkq96YE530SwGhuMj,0.525,0.604,8,-7.778,1,0.0306,0.00225,0.85,0.135,0.152,139.987,spotify:track:2mxEApkq96YE530SwGhuMj,https://api.spotify.com/v1/tracks/2mxEApkq96YE530SwGhuMj,https://api.spotify.com/v1/audio-analysis/2mxEApkq96YE530SwGhuMj,157377,4,N
Here I Am King,Primordial,18Bgya13bGqmHGLRdyaBdu,0.392,0.44,4,-6.711,1,0.0282,0.449,0.0,0.118,0.166,143.921,spotify:track:18Bgya13bGqmHGLRdyaBdu,https://api.spotify.com/v1/tracks/18Bgya13bGqmHGLRdyaBdu,https://api.spotify.com/v1/audio-analysis/18Bgya13bGqmHGLRdyaBdu,220827,4,N
Chemistry,Michael Stanley Band,1MjmayyHSczxHONWSE2WMs,0.524,0.666,0,-11.547,0,0.0419,0.223,0.906,0.136,0.332,81.972,spotify:track:1MjmayyHSczxHONWSE2WMs,https://api.spotify.com/v1/tracks/1MjmayyHSczxHONWSE2WMs,https://api.spotify.com/v1/audio-analysis/1MjmayyHSczxHONWSE2WMs,120035,4,N
Jig: A Chailleach_ do Mharais MA(c),Willie Clancy,1J2CNuJZnkGyg1UHcwqkBx,0.259,0.0251,1,-26.902,1,0.0429,0.994,0.91,0.113,0.0928,67.098,spotify:track:1J2CNuJZnkGyg1UHcwqkBx,https://api.spotify.com/v1/tracks/1J2CNuJZnkGyg1UHcwqkBx,https://api.spotify.com/v1/audio-analysis/1J2CNuJZnkGyg1UHcwqkBx,168922,3,N
Join The Parade (Album Version),Planet P Project,5fJZn7b405eYyauSo4ORAL,0.489,0.711,10,-7.925,0,0.384,0.208,0.0,0.157,0.416,83.237,spotify:track:5fJZn7b405eYyauSo4ORAL,https://api.spotify.com/v1/tracks/5fJZn7b405eYyauSo4ORAL,https://api.spotify.com/v1/audio-analysis/5fJZn7b405eYyauSo4ORAL,274547,1,N
Albi Eshiha,Ragheb Alama,4WN304bJVFao2zDPmiDCef,0.659,0.868,0,-6.205,0,0.147,0.00798,0.000104,0.0511,0.923,152.683,spotify:track:4WN304bJVFao2zDPmiDCef,https://api.spotify.com/v1/tracks/4WN304bJVFao2zDPmiDCef,https://api.spotify.com/v1/audio-analysis/4WN304bJVFao2zDPmiDCef,340587,4,N
Si Tu Regresas,Jay PA(c)rez,2X18FzXTVeACq138ebKjUq,0.793,0.451,5,-12.387,1,0.0755,0.176,1.23e-06,0.102,0.965,94.893,spotify:track:2X18FzXTVeACq138ebKjUq,https://api.spotify.com/v1/tracks/2X18FzXTVeACq138ebKjUq,https://api.spotify.com/v1/audio-analysis/2X18FzXTVeACq138ebKjUq,196133,4,N
Slow Poke,Pee Wee King,6Hyk7NaRlC3pSBrso8oFXM,0.769,0.157,7,-13.868,1,0.0676,0.944,0.000393,0.0888,0.838,139.803,spotify:track:6Hyk7NaRlC3pSBrso8oFXM,https://api.spotify.com/v1/tracks/6Hyk7NaRlC3pSBrso8oFXM,https://api.spotify.com/v1/audio-analysis/6Hyk7NaRlC3pSBrso8oFXM,176573,4,N
A Poor Man's Roses,Patsy Cline,3zpj9dvJABiyMrmLCPw6i8,0.471,0.021,10,-24.385,1,0.0366,0.931,1.19e-06,0.103,0.356,107.796,spotify:track:3zpj9dvJABiyMrmLCPw6i8,https://api.spotify.com/v1/tracks/3zpj9dvJABiyMrmLCPw6i8,https://api.spotify.com/v1/audio-analysis/3zpj9dvJABiyMrmLCPw6i8,164573,3,N
I Still Want Your Love (Extended Mix),Solitaire,7kqCbVG93MnBnkRGiKWTPs,0.472,0.679,9,-6.089,0,0.163,0.0126,0.0,0.102,0.311,129.98,spotify:track:7kqCbVG93MnBnkRGiKWTPs,https://api.spotify.com/v1/tracks/7kqCbVG93MnBnkRGiKWTPs,https://api.spotify.com/v1/audio-analysis/7kqCbVG93MnBnkRGiKWTPs,244940,4,N
Hell On High Heels,MAPtley CrA1/4e,6wo9obXjAhA8Yc90sswR56,0.637,0.89,0,-3.877,1,0.0312,0.0832,1.9e-06,0.0892,0.928,123.002,spotify:track:6wo9obXjAhA8Yc90sswR56,https://api.spotify.com/v1/tracks/6wo9obXjAhA8Yc90sswR56,https://api.spotify.com/v1/audio-analysis/6wo9obXjAhA8Yc90sswR56,164733,4,N
You Got Soul Loop (104bpm),Simon Harris,4k1KBmLXE1Q1cFyfC6bVLH,0.483,0.405,2,-12.389,1,0.0375,0.0127,1.03e-06,0.0764,0.652,173.444,spotify:track:4k1KBmLXE1Q1cFyfC6bVLH,https://api.spotify.com/v1/tracks/4k1KBmLXE1Q1cFyfC6bVLH,https://api.spotify.com/v1/audio-analysis/4k1KBmLXE1Q1cFyfC6bVLH,158787,4,N
America The Beautiful,US Coast Guard Band,5uPakSfc8x3RpbAGSpEHeB,0.402,0.278,3,-11.968,1,0.0366,0.461,0.0146,0.0368,0.498,100.804,spotify:track:5uPakSfc8x3RpbAGSpEHeB,https://api.spotify.com/v1/tracks/5uPakSfc8x3RpbAGSpEHeB,https://api.spotify.com/v1/audio-analysis/5uPakSfc8x3RpbAGSpEHeB,216973,4,N
My Buddy,Alvino Rey And His Orchestra,6zF4lV3FkoMKVi1EUmgpIB,0.666,0.876,0,-7.825,1,0.343,0.504,0.0,0.232,0.676,96.686,spotify:track:6zF4lV3FkoMKVi1EUmgpIB,https://api.spotify.com/v1/tracks/6zF4lV3FkoMKVi1EUmgpIB,https://api.spotify.com/v1/audio-analysis/6zF4lV3FkoMKVi1EUmgpIB,161387,4,N
Sunny Day,CoCo Lee,4mQfmZSNbkpIHua7lsVU7k,0.253,0.965,5,-5.482,1,0.0806,0.000163,0.00635,0.152,0.309,139.566,spotify:track:4mQfmZSNbkpIHua7lsVU7k,https://api.spotify.com/v1/tracks/4mQfmZSNbkpIHua7lsVU7k,https://api.spotify.com/v1/audio-analysis/4mQfmZSNbkpIHua7lsVU7k,286373,4,N
Karma Violins,Pale Forest,670OHLShT0I4EMzvqSP1wS,0.866,0.418,6,-10.129,0,0.0961,0.851,5.56e-06,0.112,0.134,92.0,spotify:track:670OHLShT0I4EMzvqSP1wS,https://api.spotify.com/v1/tracks/670OHLShT0I4EMzvqSP1wS,https://api.spotify.com/v1/audio-analysis/670OHLShT0I4EMzvqSP1wS,158962,4,N
Lluvias De Cristal,Nestor Torres,68tIkBAvIpA5LNpG4xplME,0.772,0.806,0,-5.309,1,0.0671,0.217,1.67e-05,0.138,0.765,134.98,spotify:track:68tIkBAvIpA5LNpG4xplME,https://api.spotify.com/v1/tracks/68tIkBAvIpA5LNpG4xplME,https://api.spotify.com/v1/audio-analysis/68tIkBAvIpA5LNpG4xplME,212062,3,N
Raha ratkaisee,Irwin Goodman,5bi0PprtWxiKDpynMjmkiy,0.726,0.343,0,-10.845,1,0.0423,0.648,0.0,0.097,0.378,111.541,spotify:track:5bi0PprtWxiKDpynMjmkiy,https://api.spotify.com/v1/tracks/5bi0PprtWxiKDpynMjmkiy,https://api.spotify.com/v1/audio-analysis/5bi0PprtWxiKDpynMjmkiy,119107,4,N
Standing In The Shower... Thinking ( LP Version ),Jane's Addiction,4hb3h8DzkYDNXmW2XFELJ8,0.547,0.586,2,-6.89,1,0.0385,0.0732,0.000949,0.112,0.148,119.797,spotify:track:4hb3h8DzkYDNXmW2XFELJ8,https://api.spotify.com/v1/tracks/4hb3h8DzkYDNXmW2XFELJ8,https://api.spotify.com/v1/audio-analysis/4hb3h8DzkYDNXmW2XFELJ8,204353,4,N
Song,Mystic Revelation of Rastafari,2YmuRtJSxhPRdslwoqBgE1,0.704,0.597,1,-8.192,1,0.037,0.686,0.000273,0.303,0.932,78.349,spotify:track:2YmuRtJSxhPRdslwoqBgE1,https://api.spotify.com/v1/tracks/2YmuRtJSxhPRdslwoqBgE1,https://api.spotify.com/v1/audio-analysis/2YmuRtJSxhPRdslwoqBgE1,196280,4,N
13 De Mayo,Isabel Pantoja,419FFiitGchOUaIMEY7Dqi,0.733,0.319,7,-11.585,1,0.0298,0.322,8.18e-06,0.2,0.466,110.002,spotify:track:419FFiitGchOUaIMEY7Dqi,https://api.spotify.com/v1/tracks/419FFiitGchOUaIMEY7Dqi,https://api.spotify.com/v1/audio-analysis/419FFiitGchOUaIMEY7Dqi,325467,4,N
Dead Wrong,Cancer Bats,5yhQS5ce3WebABcdngULA8,0.643,0.492,4,-9.314,0,0.0387,0.181,0.033,0.798,0.601,107.954,spotify:track:5yhQS5ce3WebABcdngULA8,https://api.spotify.com/v1/tracks/5yhQS5ce3WebABcdngULA8,https://api.spotify.com/v1/audio-analysis/5yhQS5ce3WebABcdngULA8,186105,4,N
All I Want,Captain Hollywood Project,6smRj43Aj8WpSO52JAWJm3,0.365,0.853,1,-3.617,1,0.0321,0.000304,0.000193,0.0979,0.515,172.011,spotify:track:6smRj43Aj8WpSO52JAWJm3,https://api.spotify.com/v1/tracks/6smRj43Aj8WpSO52JAWJm3,https://api.spotify.com/v1/audio-analysis/6smRj43Aj8WpSO52JAWJm3,209987,4,N
I Never Picked Cotton,Roy Rogers,6vCgPOoqWTO5zipkHEuls6,0.682,0.532,11,-11.468,1,0.0289,0.329,0.0006,0.258,0.909,95.125,spotify:track:6vCgPOoqWTO5zipkHEuls6,https://api.spotify.com/v1/tracks/6vCgPOoqWTO5zipkHEuls6,https://api.spotify.com/v1/audio-analysis/6vCgPOoqWTO5zipkHEuls6,159560,4,N
I See God,Johnny Nash,0DcrhZ12WcCqruCs8ibXSf,0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,spotify:track:0DcrhZ12WcCqruCs8ibXSf,https://api.spotify.com/v1/tracks/0DcrhZ12WcCqruCs8ibXSf,https://api.spotify.com/v1/audio-analysis/0DcrhZ12WcCqruCs8ibXSf,164733,4,N
Strange meeting,Ismael DueA+-as,2bPWLtJe3v33z1j40sWB8a,0.251,0.15,2,-15.076,1,0.0342,0.989,0.972,0.113,0.0727,70.453,spotify:track:2bPWLtJe3v33z1j40sWB8a,https://api.spotify.com/v1/tracks/2bPWLtJe3v33z1j40sWB8a,https://api.spotify.com/v1/audio-analysis/2bPWLtJe3v33z1j40sWB8a,198640,4,N
Je N'ai Plus Rien A Te Donner,Marc Lavoine,0AwSGcHfNy5rRBIZTG4lfe,0.686,0.621,0,-10.452,1,0.0275,0.0511,0.123,0.163,0.462,92.772,spotify:track:0AwSGcHfNy5rRBIZTG4lfe,https://api.spotify.com/v1/tracks/0AwSGcHfNy5rRBIZTG4lfe,https://api.spotify.com/v1/audio-analysis/0AwSGcHfNy5rRBIZTG4lfe,238747,4,N
Comfortable,John Mayer,2BqQQXuBOuhaWeUP7okEx0,0.765,0.412,7,-8.932,0,0.0726,0.72,0.0,0.126,0.632,109.986,spotify:track:2BqQQXuBOuhaWeUP7okEx0,https://api.spotify.com/v1/tracks/2BqQQXuBOuhaWeUP7okEx0,https://api.spotify.com/v1/audio-analysis/2BqQQXuBOuhaWeUP7okEx0,211573,4,N
Hound Dog,Big Mama Thornton with Kansas Bill and his Orchestra,4GgmAsaolWaBPn4DofdCck,0.713,0.434,10,-11.024,0,0.0751,0.847,0.000954,0.574,0.82,148.174,spotify:track:4GgmAsaolWaBPn4DofdCck,https://api.spotify.com/v1/tracks/4GgmAsaolWaBPn4DofdCck,https://api.spotify.com/v1/audio-analysis/4GgmAsaolWaBPn4DofdCck,171667,4,N
Worried Mind,Roy Drusky,62WC0WPprLsyw3hpTZAeBJ,0.589,0.447,4,-11.458,1,0.0303,0.5,0.000209,0.23,0.903,129.178,spotify:track:62WC0WPprLsyw3hpTZAeBJ,https://api.spotify.com/v1/tracks/62WC0WPprLsyw3hpTZAeBJ,https://api.spotify.com/v1/audio-analysis/62WC0WPprLsyw3hpTZAeBJ,161232,4,N
Love Me,Jeanne Pruett,7ekhd7FaKk15OpovwrBZvn,0.582,0.228,5,-11.248,0,0.0335,0.989,0.0,0.0967,0.623,92.185,spotify:track:7ekhd7FaKk15OpovwrBZvn,https://api.spotify.com/v1/tracks/7ekhd7FaKk15OpovwrBZvn,https://api.spotify.com/v1/audio-analysis/7ekhd7FaKk15OpovwrBZvn,90672,4,N
Stuck In A Moment You can't Get Out Of,Mariano Yanani,3S2dv0Ym4Jzbd0FHs9aLwj,0.386,0.144,11,-15.082,0,0.0474,0.87,0.446,0.14,0.561,106.015,spotify:track:3S2dv0Ym4Jzbd0FHs9aLwj,https://api.spotify.com/v1/tracks/3S2dv0Ym4Jzbd0FHs9aLwj,https://api.spotify.com/v1/audio-analysis/3S2dv0Ym4Jzbd0FHs9aLwj,218507,3,N
Up Among The Heather,The Irish Rovers,75kYrM1fPuVd11jhSYSHA9,0.385,0.58,7,-7.601,1,0.0264,0.507,0.000536,0.151,0.462,80.05,spotify:track:75kYrM1fPuVd11jhSYSHA9,https://api.spotify.com/v1/tracks/75kYrM1fPuVd11jhSYSHA9,https://api.spotify.com/v1/audio-analysis/75kYrM1fPuVd11jhSYSHA9,271153,4,N
Have fi pray,Wilks featuring jah mason,3YdENXib4vzDQS2NKaJ9HU,0.749,0.658,4,-8.076,0,0.376,0.0977,0.0,0.236,0.552,177.076,spotify:track:3YdENXib4vzDQS2NKaJ9HU,https://api.spotify.com/v1/tracks/3YdENXib4vzDQS2NKaJ9HU,https://api.spotify.com/v1/audio-analysis/3YdENXib4vzDQS2NKaJ9HU,250933,4,N
Vera Begs Dylan,Angelo Badalamenti,20EK45hc4aTk6mj5rKNqdX,0.358,0.195,5,-20.643,1,0.058,0.926,0.908,0.116,0.171,166.308,spotify:track:20EK45hc4aTk6mj5rKNqdX,https://api.spotify.com/v1/tracks/20EK45hc4aTk6mj5rKNqdX,https://api.spotify.com/v1/audio-analysis/20EK45hc4aTk6mj5rKNqdX,78040,4,N
Losers,J.J. Cale,43niiTshfUdTN32wHykv7h,0.805,0.547,1,-15.34,1,0.0419,0.45,0.16,0.158,0.751,102.413,spotify:track:43niiTshfUdTN32wHykv7h,https://api.spotify.com/v1/tracks/43niiTshfUdTN32wHykv7h,https://api.spotify.com/v1/audio-analysis/43niiTshfUdTN32wHykv7h,131827,4,N
Games People Play,Bert Kaempfert And His Orchestra,2gQsUHVFY4tpXc3AFU2mcS,0.721,0.69,11,-10.533,0,0.0339,0.189,4.14e-06,0.138,0.684,132.019,spotify:track:2gQsUHVFY4tpXc3AFU2mcS,https://api.spotify.com/v1/tracks/2gQsUHVFY4tpXc3AFU2mcS,https://api.spotify.com/v1/audio-analysis/2gQsUHVFY4tpXc3AFU2mcS,263107,4,N
The True Beast,All Shall Persih,1saDrTIhZlAEIhjsZVKGYn,0.328,0.979,11,-2.136,1,0.16,0.00011,0.391,0.0748,0.0829,102.137,spotify:track:1saDrTIhZlAEIhjsZVKGYn,https://api.spotify.com/v1/tracks/1saDrTIhZlAEIhjsZVKGYn,https://api.spotify.com/v1/audio-analysis/1saDrTIhZlAEIhjsZVKGYn,222328,4,N
Warung Beach,John Digweed,73CHSs62qc2JWiXi1ooWT3,0.736,0.945,1,-7.659,1,0.0496,0.02,0.847,0.0635,0.341,125.017,spotify:track:73CHSs62qc2JWiXi1ooWT3,https://api.spotify.com/v1/tracks/73CHSs62qc2JWiXi1ooWT3,https://api.spotify.com/v1/audio-analysis/73CHSs62qc2JWiXi1ooWT3,461839,5,N
Answer The Call (Powerhouse Album Version),White Heart,4qbybjtwWGLIsipplbWtFJ,0.39,0.63,1,-6.719,1,0.0326,0.0712,0.0,0.0842,0.374,177.885,spotify:track:4qbybjtwWGLIsipplbWtFJ,https://api.spotify.com/v1/tracks/4qbybjtwWGLIsipplbWtFJ,https://api.spotify.com/v1/audio-analysis/4qbybjtwWGLIsipplbWtFJ,207008,4,N
Wonderful One,Vanessa Bell Armstrong,4nNP6o29bresxQoSj94Q1Z,0.364,0.341,1,-9.082,1,0.0496,0.272,0.0,0.296,0.324,122.835,spotify:track:4nNP6o29bresxQoSj94Q1Z,https://api.spotify.com/v1/tracks/4nNP6o29bresxQoSj94Q1Z,https://api.spotify.com/v1/audio-analysis/4nNP6o29bresxQoSj94Q1Z,266787,4,N
Fly Away From Here (Graduation Day) (Album Version),Dropline,0hTrQoqDmFnA4S1PC265e1,0.597,0.581,1,-4.565,0,0.0366,0.59,4.38e-06,0.137,0.212,147.987,spotify:track:0hTrQoqDmFnA4S1PC265e1,https://api.spotify.com/v1/tracks/0hTrQoqDmFnA4S1PC265e1,https://api.spotify.com/v1/audio-analysis/0hTrQoqDmFnA4S1PC265e1,194268,4,N
A Bundle Of Dreams,Tommy Sands,5t1I8wlaCmbKoWjIst0c5s,0.522,0.365,5,-16.496,1,0.0793,0.743,0.0,0.0678,0.915,170.641,spotify:track:5t1I8wlaCmbKoWjIst0c5s,https://api.spotify.com/v1/tracks/5t1I8wlaCmbKoWjIst0c5s,https://api.spotify.com/v1/audio-analysis/5t1I8wlaCmbKoWjIst0c5s,120995,4,N
Don't Ever (Album Version),Missy Higgins,3PQQsoMJOpSu12RDMan0AA,0.661,0.79,0,-5.669,1,0.0514,0.371,0.0,0.285,0.822,91.817,spotify:track:3PQQsoMJOpSu12RDMan0AA,https://api.spotify.com/v1/tracks/3PQQsoMJOpSu12RDMan0AA,https://api.spotify.com/v1/audio-analysis/3PQQsoMJOpSu12RDMan0AA,214147,4,N
Amoria,Hi-Fi Companions,4LPUkPJPrpqApYn9c98aUE,0.562,0.762,11,-8.397,0,0.0499,0.00248,0.854,0.148,0.161,135.009,spotify:track:4LPUkPJPrpqApYn9c98aUE,https://api.spotify.com/v1/tracks/4LPUkPJPrpqApYn9c98aUE,https://api.spotify.com/v1/audio-analysis/4LPUkPJPrpqApYn9c98aUE,166941,4,N
Aattelepa ite,Jope Ruonansuu,4z848ZMh3bJLFcq09330gH,0.91,0.716,7,-7.661,1,0.373,0.0745,0.0,0.0793,0.473,90.026,spotify:track:4z848ZMh3bJLFcq09330gH,https://api.spotify.com/v1/tracks/4z848ZMh3bJLFcq09330gH,https://api.spotify.com/v1/audio-analysis/4z848ZMh3bJLFcq09330gH,189253,4,N
34 Blues,Charlie Patton,0F3ZS2gMHCImgws6ewz1H7,0.464,0.714,9,-7.603,1,0.0342,0.719,0.338,0.128,0.831,117.531,spotify:track:0F3ZS2gMHCImgws6ewz1H7,https://api.spotify.com/v1/tracks/0F3ZS2gMHCImgws6ewz1H7,https://api.spotify.com/v1/audio-analysis/0F3ZS2gMHCImgws6ewz1H7,164320,4,N
De la mano de un chulo,Mr. Kilombo,5Mkb50ydQrJHoqI4cNHtpA,0.624,0.518,11,-6.186,1,0.146,0.16,0.000558,0.0952,0.883,153.021,spotify:track:5Mkb50ydQrJHoqI4cNHtpA,https://api.spotify.com/v1/tracks/5Mkb50ydQrJHoqI4cNHtpA,https://api.spotify.com/v1/audio-analysis/5Mkb50ydQrJHoqI4cNHtpA,245045,3,N
Laziest Gal In Town,Marlene Dietrich,7tOjfJHusNJf6E28eTyH8O,0.297,0.281,9,-12.726,1,0.0425,0.662,3.57e-06,0.0971,0.245,185.874,spotify:track:7tOjfJHusNJf6E28eTyH8O,https://api.spotify.com/v1/tracks/7tOjfJHusNJf6E28eTyH8O,https://api.spotify.com/v1/audio-analysis/7tOjfJHusNJf6E28eTyH8O,136147,3,N
Tu Me Desesperas,Adalberto Santiago,40XYDgusAakjW2GmEFpLFC,0.675,0.815,2,-4.919,0,0.0313,0.245,6.94e-06,0.361,0.885,102.985,spotify:track:40XYDgusAakjW2GmEFpLFC,https://api.spotify.com/v1/tracks/40XYDgusAakjW2GmEFpLFC,https://api.spotify.com/v1/audio-analysis/40XYDgusAakjW2GmEFpLFC,300240,4,N
Lombrigas e os vermes,Eddie,5YKfP7NobQhpUgIN9LR358,0.48,0.55,9,-13.586,1,0.0277,0.52,0.944,0.138,0.965,97.447,spotify:track:5YKfP7NobQhpUgIN9LR358,https://api.spotify.com/v1/tracks/5YKfP7NobQhpUgIN9LR358,https://api.spotify.com/v1/audio-analysis/5YKfP7NobQhpUgIN9LR358,122575,4,N
Manuel SantillA!n_ El LeA3n (VersiA3n Reggae),Los Fabulosos Cadillacs,2p44QtrD16WSiIZxbDOtxg,0.759,0.846,7,-4.524,0,0.0279,0.149,0.000957,0.329,0.955,107.566,spotify:track:2p44QtrD16WSiIZxbDOtxg,https://api.spotify.com/v1/tracks/2p44QtrD16WSiIZxbDOtxg,https://api.spotify.com/v1/audio-analysis/2p44QtrD16WSiIZxbDOtxg,239680,4,N
Don't Matter,Akon,6eDTficajELq28coX76d1G,0.798,0.443,2,-6.062,1,0.0402,0.244,0.0,0.326,0.354,125.231,spotify:track:6eDTficajELq28coX76d1G,https://api.spotify.com/v1/tracks/6eDTficajELq28coX76d1G,https://api.spotify.com/v1/audio-analysis/6eDTficajELq28coX76d1G,293053,4,N
Valentine's Day,V Sinizter,3hxpEr7BsPJPLSVCDWVnbE,0.408,0.382,5,-7.132,0,0.039,0.879,5.78e-06,0.36,0.379,112.986,spotify:track:3hxpEr7BsPJPLSVCDWVnbE,https://api.spotify.com/v1/tracks/3hxpEr7BsPJPLSVCDWVnbE,https://api.spotify.com/v1/audio-analysis/3hxpEr7BsPJPLSVCDWVnbE,180320,3,N
Bad Woman,Richard Hawley And Death Ramps_ Arctic Monkeys,0rOzFVPfQiJShjum8zpfu9,0.742,0.937,9,-2.825,0,0.0318,0.0592,0.000421,0.103,0.805,119.988,spotify:track:0rOzFVPfQiJShjum8zpfu9,https://api.spotify.com/v1/tracks/0rOzFVPfQiJShjum8zpfu9,https://api.spotify.com/v1/audio-analysis/0rOzFVPfQiJShjum8zpfu9,215911,4,N
part 2 - Winterlight,Stephan Micus,5AiH4TD9rJkFripD4m5Xt1,0.417,0.0117,1,-30.976,1,0.0429,0.989,0.945,0.108,0.177,52.055,spotify:track:5AiH4TD9rJkFripD4m5Xt1,https://api.spotify.com/v1/tracks/5AiH4TD9rJkFripD4m5Xt1,https://api.spotify.com/v1/audio-analysis/5AiH4TD9rJkFripD4m5Xt1,230907,4,N
Be Careful With A Fool,Johnny Winter,4SORuydC8XWghLSzdNtLoX,0.43,0.651,7,-9.119,0,0.0869,0.557,0.0442,0.164,0.7,67.421,spotify:track:4SORuydC8XWghLSzdNtLoX,https://api.spotify.com/v1/tracks/4SORuydC8XWghLSzdNtLoX,https://api.spotify.com/v1/audio-analysis/4SORuydC8XWghLSzdNtLoX,314453,4,N
MA(c)lusine,Jean-Claude Darnal,7qqnQFC8rnyCOhfd4DTWzO,0.323,0.392,0,-10.403,1,0.0264,0.0111,0.388,0.179,0.291,85.168,spotify:track:7qqnQFC8rnyCOhfd4DTWzO,https://api.spotify.com/v1/tracks/7qqnQFC8rnyCOhfd4DTWzO,https://api.spotify.com/v1/audio-analysis/7qqnQFC8rnyCOhfd4DTWzO,172267,3,N
The Plan (The Plan Album Version),Raze,551xyaSJsg8hILXFq9JdST,0.433,0.443,1,-10.568,0,0.0361,0.0922,0.000293,0.117,0.0363,79.903,spotify:track:551xyaSJsg8hILXFq9JdST,https://api.spotify.com/v1/tracks/551xyaSJsg8hILXFq9JdST,https://api.spotify.com/v1/audio-analysis/551xyaSJsg8hILXFq9JdST,185851,3,N
It Seems Like A Dream,Yank Rachell,2NVI13CidOoW4DWvzVXVFE,0.681,0.436,4,-8.08,1,0.0262,0.445,0.00253,0.134,0.244,77.026,spotify:track:2NVI13CidOoW4DWvzVXVFE,https://api.spotify.com/v1/tracks/2NVI13CidOoW4DWvzVXVFE,https://api.spotify.com/v1/audio-analysis/2NVI13CidOoW4DWvzVXVFE,239107,4,N
Break,Orbit,0FVVU7Ok63VQCOrVOefhQW,0.68,0.968,6,-4.486,0,0.0864,0.000175,0.825,0.411,0.556,172.012,spotify:track:0FVVU7Ok63VQCOrVOefhQW,https://api.spotify.com/v1/tracks/0FVVU7Ok63VQCOrVOefhQW,https://api.spotify.com/v1/audio-analysis/0FVVU7Ok63VQCOrVOefhQW,184995,4,N
Posledny Buntar`,Kruger,03xIPbTIXnqTJnElXpDYjY,0.528,0.365,10,-11.915,1,0.025,0.758,0.0153,0.09,0.53,94.15,spotify:track:03xIPbTIXnqTJnElXpDYjY,https://api.spotify.com/v1/tracks/03xIPbTIXnqTJnElXpDYjY,https://api.spotify.com/v1/audio-analysis/03xIPbTIXnqTJnElXpDYjY,249000,4,N
Gently (Album Version),Slipknot,19PlKAonAMJI24h468rBFp,0.177,0.00421,9,-36.443,1,0.0474,0.974,0.826,0.0988,0.103,68.498,spotify:track:19PlKAonAMJI24h468rBFp,https://api.spotify.com/v1/tracks/19PlKAonAMJI24h468rBFp,https://api.spotify.com/v1/audio-analysis/19PlKAonAMJI24h468rBFp,178750,4,N
